datetime,122_WIND_1,309_WIND_1,317_WIND_1,303_WIND_1
2007-11-13 05:00:00,11.6,2.67,6.65,0.43
2007-11-13 06:00:00,11.4,1.69,6.36,0.55
2007-11-13 07:00:00,11.34,1.08,6.13,1.42
2007-11-13 08:00:00,11.65,1.7,4.89,3.99
2007-11-13 09:00:00,11.9,1.71,4.75,3.83
2007-11-13 10:00:00,12.34,0.97,3.8,3.27
2007-11-13 11:00:00,12.24,1.06,4.41,1.06
2007-11-13 12:00:00,11.4,1.04,3.65,1.19
2007-11-13 13:00:00,11.0,1.6,2.94,0.39
2007-11-13 14:00:00,10.37,1.59,2.48,1.03
2007-11-13 15:00:00,9.81,1.36,2.72,0.6
2007-11-13 16:00:00,8.58,1.46,2.95,0.49
2007-11-13 17:00:00,7.52,0.73,1.83,0.37
2007-11-13 18:00:00,7.56,0.36,2.04,0.39
2007-11-13 19:00:00,7.35,0.75,2.39,0.78
2007-11-13 20:00:00,7.17,1.41,2.65,0.74
2007-11-13 21:00:00,7.07,1.68,2.34,0.61
2007-11-13 22:00:00,6.640000000000001,1.52,2.53,0.25
2007-11-13 23:00:00,6.51,1.65,2.46,0.24
2007-11-14 00:00:00,6.49,1.18,2.28,0.88
2007-11-14 01:00:00,6.8,1.4,2.68,1.43
2007-11-14 02:00:00,6.8100000000000005,1.96,2.75,0.95
2007-11-14 03:00:00,5.88,2.03,1.75,0.61
2007-11-14 04:00:00,5.7700000000000005,0.55,0.87,1.09
2007-11-14 05:00:00,5.37,0.68,1.21,1.26
2007-11-14 06:00:00,4.75,1.01,0.93,1.38
2007-11-14 07:00:00,4.46,0.8,1.04,1.47
2007-11-14 08:00:00,4.28,0.91,2.39,1.1
2007-11-14 09:00:00,4.3500000000000005,1.07,4.29,2.51
2007-11-14 10:00:00,4.5,1.27,4.28,2.06
2007-11-14 11:00:00,4.84,1.28,4.14,3.01
2007-11-14 12:00:00,4.95,1.26,3.66,2.54
2007-11-14 13:00:00,5.72,1.51,5.58,1.28
2007-11-14 14:00:00,6.48,1.11,4.5200000000000005,0.49
2007-11-14 15:00:00,6.58,1.7,4.05,2.9
2007-11-14 16:00:00,6.8,1.48,3.56,4.46
2007-11-14 17:00:00,7.390000000000001,1.19,5.91,1.3
2007-11-14 18:00:00,7.58,1.66,9.45,2.25
2007-11-14 19:00:00,8.23,2.89,9.7,1.98
2007-11-14 20:00:00,8.040000000000001,4.29,9.84,1.97
2007-11-14 21:00:00,8.07,6.08,9.05,2.0
2007-11-14 22:00:00,8.24,8.15,8.53,3.41
2007-11-14 23:00:00,8.24,7.640000000000001,8.22,4.5200000000000005
2007-11-15 00:00:00,8.63,7.07,7.55,4.58
2007-11-15 01:00:00,8.69,8.040000000000001,7.890000000000001,3.27
2007-11-15 02:00:00,8.2,5.73,7.79,3.16
2007-11-15 03:00:00,8.2,6.36,5.36,2.38
2007-11-15 04:00:00,7.81,6.6000000000000005,5.59,5.15
2007-11-15 05:00:00,7.32,3.31,4.66,5.63
2007-11-15 06:00:00,7.36,2.49,3.65,4.0
2007-11-15 07:00:00,6.69,2.87,2.53,1.53
2007-11-15 08:00:00,7.68,2.53,3.78,4.07
2007-11-15 09:00:00,8.77,1.91,3.3200000000000003,3.02
2007-11-15 10:00:00,8.2,1.87,2.62,2.75
2007-11-15 11:00:00,7.930000000000001,2.23,3.56,1.84
2007-11-15 12:00:00,7.38,2.08,4.62,1.57
2007-11-15 13:00:00,7.5,1.69,4.29,2.74
2007-11-15 14:00:00,7.72,2.13,4.79,0.99
2007-11-15 15:00:00,7.7,1.82,5.95,1.46
2007-11-15 16:00:00,7.75,1.74,4.93,1.87
2007-11-15 17:00:00,6.61,1.72,4.39,0.92
2007-11-15 18:00:00,6.95,1.56,3.99,0.76
2007-11-15 19:00:00,6.4,1.53,2.95,1.42
2007-11-15 20:00:00,6.62,1.83,2.45,1.26
2007-11-15 21:00:00,6.08,1.38,1.9,0.49
2007-11-15 22:00:00,6.48,0.71,2.2,0.31
2007-11-15 23:00:00,5.53,0.87,1.67,0.5700000000000001
2007-11-16 00:00:00,4.36,0.79,1.63,1.99
2007-11-16 01:00:00,4.3100000000000005,0.38,2.25,3.41
2007-11-16 02:00:00,4.93,0.66,0.45,5.03
2007-11-16 03:00:00,4.59,0.79,0.39,4.5
2007-11-16 04:00:00,5.36,0.62,0.78,10.02
2007-11-16 05:00:00,5.13,0.61,0.15,5.99
2007-11-16 06:00:00,5.08,0.67,0.49,5.41
2007-11-16 07:00:00,5.04,0.32,0.5,5.7
2007-11-16 08:00:00,4.8500000000000005,1.63,0.25,4.99
2007-11-16 09:00:00,4.38,0.38,0.99,4.58
2007-11-16 10:00:00,4.15,1.17,0.7000000000000001,4.96
2007-11-16 11:00:00,3.3200000000000003,1.46,0.97,4.59
2007-11-16 12:00:00,2.46,1.64,0.89,3.9
2007-11-16 13:00:00,2.21,0.56,0.17,7.95
2007-11-16 14:00:00,1.57,0.28,0.27,1.71
2007-11-16 15:00:00,0.56,2.11,0.48,1.85
2007-11-16 16:00:00,1.44,1.61,0.47,1.5
2007-11-16 17:00:00,2.5500000000000003,0.66,0.43,0.96
2007-11-16 18:00:00,2.97,1.12,0.45,0.64
2007-11-16 19:00:00,4.55,1.32,0.23,1.72
2007-11-16 20:00:00,4.0600000000000005,0.86,0.36,0.84
2007-11-16 21:00:00,1.37,0.51,0.2,0.95
2007-11-16 22:00:00,5.59,0.48,0.87,1.69
2007-11-16 23:00:00,7.23,3.62,0.85,1.47
2007-11-17 00:00:00,7.140000000000001,5.69,4.23,5.79
2007-11-17 01:00:00,5.33,7.36,3.95,11.0
2007-11-17 02:00:00,5.15,9.31,2.75,12.23
2007-11-17 03:00:00,5.92,7.36,2.84,13.56
2007-11-17 04:00:00,6.73,5.5,2.58,12.29
2007-11-17 05:00:00,6.75,5.2,1.01,10.44
2007-11-17 06:00:00,6.53,3.66,1.29,9.51
2007-11-17 07:00:00,6.43,4.5200000000000005,2.15,9.95
2007-11-17 08:00:00,6.32,2.8000000000000003,1.98,10.08
2007-11-17 09:00:00,6.32,1.5,1.65,6.1000000000000005
2007-11-17 10:00:00,6.49,1.1,0.64,8.61
2007-11-17 11:00:00,6.21,1.56,0.31,9.02
2007-11-17 12:00:00,5.82,1.38,0.87,6.45
2007-11-17 13:00:00,5.59,1.26,1.48,4.9
2007-11-17 14:00:00,4.95,0.99,2.0,4.93
2007-11-17 15:00:00,3.78,0.8300000000000001,2.19,3.72
2007-11-17 16:00:00,2.89,0.67,2.22,1.55
2007-11-17 17:00:00,1.75,1.0,1.72,0.86
2007-11-17 18:00:00,0.27,1.08,2.11,0.93
2007-11-17 19:00:00,1.02,0.85,1.95,0.78
2007-11-17 20:00:00,1.97,1.22,2.35,1.05
2007-11-17 21:00:00,2.43,0.93,2.33,1.14
2007-11-17 22:00:00,2.95,0.92,2.04,0.8
2007-11-17 23:00:00,2.79,0.62,1.88,0.6
2007-11-18 00:00:00,2.99,0.18,2.67,0.58
2007-11-18 01:00:00,4.3100000000000005,0.38,1.67,1.7
2007-11-18 02:00:00,5.1000000000000005,0.81,0.9,1.34
2007-11-18 03:00:00,4.92,1.52,0.96,0.44
2007-11-18 04:00:00,4.68,1.33,0.53,0.66
2007-11-18 05:00:00,3.87,2.95,0.95,0.39
2007-11-18 06:00:00,3.26,3.49,1.14,0.23
2007-11-18 07:00:00,2.78,2.68,0.98,0.42
2007-11-18 08:00:00,2.46,2.22,0.96,0.64
2007-11-18 09:00:00,2.76,1.42,0.8300000000000001,1.16
2007-11-18 10:00:00,2.71,1.32,0.8,1.84
2007-11-18 11:00:00,2.82,0.8,0.56,2.01
2007-11-18 12:00:00,3.49,0.65,0.35,1.99
2007-11-18 13:00:00,4.16,0.4,0.33,1.65
2007-11-18 14:00:00,4.39,0.67,0.38,1.45
2007-11-18 15:00:00,4.28,1.06,0.31,1.77
2007-11-18 16:00:00,4.25,1.02,0.24,2.25
2007-11-18 17:00:00,3.59,1.1,0.31,1.93
2007-11-18 18:00:00,3.35,0.58,0.65,1.52
2007-11-18 19:00:00,2.93,1.11,0.98,0.99
2007-11-18 20:00:00,2.88,1.25,1.64,0.88
2007-11-18 21:00:00,2.9,1.23,2.98,1.17
2007-11-18 22:00:00,2.66,0.75,4.07,1.7
2007-11-18 23:00:00,1.38,0.52,3.67,1.9
2007-11-19 00:00:00,3.26,0.35,4.46,1.55
2007-11-19 01:00:00,2.65,0.76,4.48,1.32
2007-11-19 02:00:00,1.6,2.14,3.72,1.39
2007-11-19 03:00:00,1.06,1.37,3.89,0.76
2007-11-19 04:00:00,0.79,0.75,3.31,0.68
2007-11-19 05:00:00,0.76,0.87,2.93,1.6
2007-11-19 06:00:00,0.88,1.56,2.94,1.89
2007-11-19 07:00:00,1.25,2.06,3.77,1.68
2007-11-19 08:00:00,1.38,1.08,3.49,3.49
2007-11-19 09:00:00,1.33,1.8,3.27,7.75
2007-11-19 10:00:00,1.55,2.54,3.92,8.98
2007-11-19 11:00:00,1.98,1.5,3.97,7.97
2007-11-19 12:00:00,2.8000000000000003,1.15,3.3200000000000003,9.62
2007-11-19 13:00:00,3.6,1.4,3.56,8.56
2007-11-19 14:00:00,4.42,1.14,3.96,6.0200000000000005
2007-11-19 15:00:00,5.5600000000000005,0.24,4.03,3.91
2007-11-19 16:00:00,6.2700000000000005,1.39,4.29,2.94
2007-11-19 17:00:00,6.21,1.55,4.39,2.73
2007-11-19 18:00:00,6.5200000000000005,0.4,7.47,2.43
2007-11-19 19:00:00,6.92,0.55,8.700000000000001,4.1
2007-11-19 20:00:00,7.0,2.84,9.94,13.28
2007-11-19 21:00:00,7.52,5.94,9.35,16.06
2007-11-19 22:00:00,7.73,6.53,9.96,17.82
2007-11-19 23:00:00,7.640000000000001,6.54,11.22,19.4
2007-11-20 00:00:00,7.44,7.37,11.16,19.99
2007-11-20 01:00:00,7.03,6.91,13.94,21.86
2007-11-20 02:00:00,7.19,5.76,13.42,22.08
2007-11-20 03:00:00,7.38,6.67,12.63,20.97
2007-11-20 04:00:00,7.78,8.08,13.6,18.89
2007-11-20 05:00:00,7.87,8.540000000000001,13.15,17.57
2007-11-20 06:00:00,8.31,8.03,12.64,17.42
2007-11-20 07:00:00,8.28,7.53,14.51,18.95
2007-11-20 08:00:00,8.69,6.15,13.93,20.2
2007-11-20 09:00:00,8.57,4.18,12.81,21.38
2007-11-20 10:00:00,8.46,4.98,12.12,22.59
2007-11-20 11:00:00,8.75,3.82,9.81,23.05
2007-11-20 12:00:00,9.67,3.21,6.16,22.31
2007-11-20 13:00:00,9.74,4.73,4.76,22.32
2007-11-20 14:00:00,9.48,3.4,3.2,22.07
2007-11-20 15:00:00,9.49,3.41,1.12,22.74
2007-11-20 16:00:00,9.69,0.73,1.19,21.14
2007-11-20 17:00:00,9.36,2.02,2.52,15.88
2007-11-20 18:00:00,9.9,0.49,5.38,12.14
2007-11-20 19:00:00,9.72,3.67,5.29,9.12
2007-11-20 20:00:00,10.27,4.4,4.48,5.9
2007-11-20 21:00:00,9.74,1.65,3.85,3.6
2007-11-20 22:00:00,9.36,0.47,3.85,2.24
2007-11-20 23:00:00,9.22,3.0500000000000003,3.5,2.72
2007-11-21 00:00:00,8.47,4.91,4.47,1.52
2007-11-21 01:00:00,7.140000000000001,2.68,5.59,3.1
2007-11-21 02:00:00,6.74,0.99,4.8500000000000005,4.84
2007-11-21 03:00:00,5.07,1.8,7.54,6.01
2007-11-21 04:00:00,5.67,1.16,5.08,5.87
2007-11-21 05:00:00,5.17,0.29,8.66,5.92
2007-11-21 06:00:00,5.68,0.2,13.66,5.44
2007-11-21 07:00:00,5.8,1.55,16.41,4.68
2007-11-21 08:00:00,5.3500000000000005,2.47,16.68,4.64
2007-11-21 09:00:00,3.81,5.87,16.1,5.5
2007-11-21 10:00:00,2.62,5.9,16.65,3.38
2007-11-21 11:00:00,1.07,5.5200000000000005,17.36,1.92
2007-11-21 12:00:00,2.42,4.69,16.16,1.92
2007-11-21 13:00:00,5.17,5.83,17.11,2.33
2007-11-21 14:00:00,7.640000000000001,3.97,17.85,3.8
2007-11-21 15:00:00,8.02,5.34,17.34,2.69
2007-11-21 16:00:00,8.46,5.32,15.46,2.07
2007-11-21 17:00:00,8.17,4.63,15.21,1.68
2007-11-21 18:00:00,9.04,5.54,14.66,1.81
2007-11-21 19:00:00,9.13,6.7,13.12,2.06
2007-11-21 20:00:00,9.18,7.36,11.62,5.9
2007-11-21 21:00:00,9.63,7.32,11.3,7.43
2007-11-21 22:00:00,9.74,7.35,11.05,5.55
2007-11-21 23:00:00,9.22,7.36,10.35,4.7700000000000005
2007-11-22 00:00:00,9.42,6.57,8.44,5.05
2007-11-22 01:00:00,9.83,7.24,7.97,2.59
2007-11-22 02:00:00,10.25,5.48,8.44,1.57
2007-11-22 03:00:00,9.22,5.83,7.930000000000001,1.44
2007-11-22 04:00:00,8.55,4.0,6.43,0.8300000000000001
2007-11-22 05:00:00,6.69,1.59,5.16,1.01
2007-11-22 06:00:00,6.63,1.17,4.23,0.34
2007-11-22 07:00:00,5.98,1.76,4.88,1.43
2007-11-22 08:00:00,5.67,1.54,4.3,1.29
2007-11-22 09:00:00,5.46,1.85,6.5600000000000005,0.15
2007-11-22 10:00:00,5.23,1.84,6.96,0.42
2007-11-22 11:00:00,5.01,1.26,6.0200000000000005,0.26
2007-11-22 12:00:00,4.79,1.68,5.11,0.4
2007-11-22 13:00:00,4.3,2.01,5.09,0.09
2007-11-22 14:00:00,3.59,1.66,4.48,0.13
2007-11-22 15:00:00,2.95,1.59,3.5500000000000003,0.41
2007-11-22 16:00:00,2.04,1.41,3.11,0.19
2007-11-22 17:00:00,1.01,0.76,2.31,0.66
2007-11-22 18:00:00,4.19,0.35,2.2,1.08
2007-11-22 19:00:00,5.87,1.03,2.62,1.76
2007-11-22 20:00:00,7.03,1.01,2.98,1.85
2007-11-22 21:00:00,7.76,1.52,3.67,1.83
2007-11-22 22:00:00,8.31,1.44,4.54,1.61
2007-11-22 23:00:00,9.7,1.27,4.6000000000000005,2.67
2007-11-23 00:00:00,9.45,1.39,4.91,3.89
2007-11-23 01:00:00,8.33,2.94,4.3500000000000005,6.890000000000001
2007-11-23 02:00:00,7.54,2.25,2.35,3.41
2007-11-23 03:00:00,7.33,1.99,6.7,3.45
2007-11-23 04:00:00,7.23,1.7,7.04,2.15
2007-11-23 05:00:00,6.92,3.44,7.640000000000001,0.68
2007-11-23 06:00:00,6.57,3.83,7.23,1.49
2007-11-23 07:00:00,6.05,2.61,4.86,1.13
2007-11-23 08:00:00,4.0600000000000005,1.7,5.25,4.3500000000000005
2007-11-23 09:00:00,1.73,1.39,6.97,5.2700000000000005
2007-11-23 10:00:00,1.33,1.87,10.09,2.85
2007-11-23 11:00:00,2.03,1.93,11.0,3.0
2007-11-23 12:00:00,2.68,2.35,10.68,5.49
2007-11-23 13:00:00,3.91,2.56,10.9,5.19
2007-11-23 14:00:00,4.6000000000000005,2.74,9.85,4.91
2007-11-23 15:00:00,4.72,3.98,9.42,11.02
2007-11-23 16:00:00,4.5600000000000005,7.21,12.97,5.42
2007-11-23 17:00:00,5.37,8.17,15.7,6.7700000000000005
2007-11-23 18:00:00,6.07,9.73,17.31,3.93
2007-11-23 19:00:00,6.61,11.29,17.61,10.25
2007-11-23 20:00:00,7.13,10.27,16.62,13.6
2007-11-23 21:00:00,7.37,10.72,14.45,14.87
2007-11-23 22:00:00,8.55,12.26,13.2,16.55
2007-11-23 23:00:00,9.19,11.82,12.77,17.330000000000002
2007-11-24 00:00:00,9.1,11.54,14.15,17.740000000000002
2007-11-24 01:00:00,13.28,11.62,15.61,15.68
2007-11-24 02:00:00,14.66,8.63,12.3,15.01
2007-11-24 03:00:00,14.86,7.47,11.11,15.27
2007-11-24 04:00:00,12.56,6.76,9.27,15.76
2007-11-24 05:00:00,14.06,7.79,11.24,16.85
2007-11-24 06:00:00,13.55,7.930000000000001,10.63,15.26
2007-11-24 07:00:00,14.92,7.33,10.0,12.93
2007-11-24 08:00:00,15.81,8.22,9.54,10.75
2007-11-24 09:00:00,16.740000000000002,9.29,10.94,6.17
2007-11-24 10:00:00,19.46,10.07,10.95,1.68
2007-11-24 11:00:00,20.25,10.98,10.24,0.88
2007-11-24 12:00:00,20.63,10.46,3.81,0.7000000000000001
2007-11-24 13:00:00,21.88,8.120000000000001,2.81,0.98
2007-11-24 14:00:00,22.39,4.73,9.89,2.19
2007-11-24 15:00:00,23.49,3.65,16.61,5.05
2007-11-24 16:00:00,22.95,6.33,12.03,0.96
2007-11-24 17:00:00,22.32,5.22,6.82,1.29
2007-11-24 18:00:00,20.71,3.63,4.58,3.38
2007-11-24 19:00:00,21.55,5.86,3.71,3.08
2007-11-24 20:00:00,21.06,6.78,4.93,1.93
2007-11-24 21:00:00,19.09,6.78,5.37,0.8300000000000001
2007-11-24 22:00:00,17.29,6.72,4.75,1.39
2007-11-24 23:00:00,16.32,6.640000000000001,3.83,2.0
2007-11-25 00:00:00,14.21,6.29,2.94,1.21
2007-11-25 01:00:00,12.91,6.0200000000000005,2.23,0.99
2007-11-25 02:00:00,12.23,4.09,1.36,1.71
2007-11-25 03:00:00,12.31,3.71,0.81,2.36
2007-11-25 04:00:00,13.27,3.52,2.29,1.03
2007-11-25 05:00:00,14.54,2.8000000000000003,1.39,0.28
2007-11-25 06:00:00,14.78,2.1,1.3,0.96
2007-11-25 07:00:00,14.32,1.7,0.28,0.8200000000000001
2007-11-25 08:00:00,13.25,0.89,0.52,0.45
2007-11-25 09:00:00,11.2,1.54,0.51,0.29
2007-11-25 10:00:00,10.64,1.49,0.29,1.16
2007-11-25 11:00:00,10.09,2.04,0.84,0.52
2007-11-25 12:00:00,9.06,1.61,0.35,0.44
2007-11-25 13:00:00,7.03,0.68,0.14,0.8
2007-11-25 14:00:00,6.41,0.4,0.11,0.58
2007-11-25 15:00:00,6.21,0.34,1.18,0.84
2007-11-25 16:00:00,5.28,1.13,0.87,0.78
2007-11-25 17:00:00,4.68,1.34,0.79,0.85
2007-11-25 18:00:00,4.29,0.97,1.44,0.97
2007-11-25 19:00:00,4.5600000000000005,0.93,1.67,0.92
2007-11-25 20:00:00,3.69,1.27,2.46,0.85
2007-11-25 21:00:00,3.77,1.27,3.42,1.1
2007-11-25 22:00:00,3.49,1.18,3.62,2.27
2007-11-25 23:00:00,2.52,1.11,4.28,2.57
2007-11-26 00:00:00,2.15,1.6,4.68,2.57
2007-11-26 01:00:00,0.68,1.36,4.88,2.48
2007-11-26 02:00:00,4.54,0.99,4.33,3.4
2007-11-26 03:00:00,3.79,0.95,3.36,2.06
2007-11-26 04:00:00,3.77,1.88,2.29,0.63
2007-11-26 05:00:00,2.91,0.75,1.46,2.72
2007-11-26 06:00:00,2.89,1.2,0.68,2.78
2007-11-26 07:00:00,1.83,1.28,0.19,2.6
2007-11-26 08:00:00,2.64,1.82,0.4,2.85
2007-11-26 09:00:00,2.97,1.03,0.37,4.3
2007-11-26 10:00:00,1.36,0.52,0.96,3.48
2007-11-26 11:00:00,1.04,1.09,1.64,1.99
2007-11-26 12:00:00,2.98,1.16,1.9,4.33
2007-11-26 13:00:00,4.82,1.23,2.63,6.58
2007-11-26 14:00:00,6.5200000000000005,3.04,3.53,5.76
2007-11-26 15:00:00,7.85,2.98,3.75,5.8100000000000005
2007-11-26 16:00:00,8.120000000000001,1.68,3.5700000000000003,4.92
2007-11-26 17:00:00,8.64,1.51,2.51,3.53
2007-11-26 18:00:00,9.45,1.17,3.54,1.73
2007-11-26 19:00:00,10.14,1.72,4.91,1.31
2007-11-26 20:00:00,10.17,2.4,5.68,1.07
2007-11-26 21:00:00,10.51,2.26,5.47,0.47
2007-11-26 22:00:00,10.27,2.56,4.26,0.34
2007-11-26 23:00:00,9.32,3.84,2.88,0.59
2007-11-27 00:00:00,9.56,4.3,3.44,0.27
2007-11-27 01:00:00,10.35,4.49,2.87,1.48
2007-11-27 02:00:00,10.26,3.36,3.9,2.57
2007-11-27 03:00:00,10.34,2.4,1.31,3.65
2007-11-27 04:00:00,9.95,0.98,1.08,3.63
2007-11-27 05:00:00,9.49,2.19,1.01,2.88
2007-11-27 06:00:00,8.69,2.32,0.24,2.13
2007-11-27 07:00:00,7.68,1.97,1.13,0.58
2007-11-27 08:00:00,7.34,1.67,1.43,0.51
2007-11-27 09:00:00,7.01,1.83,1.36,0.75
2007-11-27 10:00:00,6.140000000000001,1.43,1.8,1.65
2007-11-27 11:00:00,5.47,1.24,1.9,1.76
2007-11-27 12:00:00,4.8100000000000005,0.61,1.99,1.86
2007-11-27 13:00:00,4.43,0.71,2.6,1.52
2007-11-27 14:00:00,3.84,1.14,3.03,1.86
2007-11-27 15:00:00,3.65,0.58,4.25,2.36
2007-11-27 16:00:00,2.7,0.2,6.29,2.2
2007-11-27 17:00:00,1.94,0.23,6.3500000000000005,2.65
2007-11-27 18:00:00,1.34,0.63,7.03,2.62
2007-11-27 19:00:00,1.27,0.42,8.1,4.26
2007-11-27 20:00:00,1.54,1.73,7.72,15.87
2007-11-27 21:00:00,2.8000000000000003,6.13,6.66,17.84
2007-11-27 22:00:00,3.5700000000000003,7.19,6.63,19.98
2007-11-27 23:00:00,5.99,8.08,6.140000000000001,22.0
2007-11-28 00:00:00,6.63,8.48,5.11,22.79
2007-11-28 01:00:00,5.3,8.700000000000001,6.94,20.47
2007-11-28 02:00:00,3.46,9.51,8.75,15.79
2007-11-28 03:00:00,2.03,6.73,8.78,8.23
2007-11-28 04:00:00,2.79,2.6,7.0,10.64
2007-11-28 05:00:00,0.9,3.56,6.46,6.24
2007-11-28 06:00:00,2.06,6.37,6.0,5.03
2007-11-28 07:00:00,2.53,5.9,6.16,6.22
2007-11-28 08:00:00,3.5500000000000003,3.01,7.8,3.73
2007-11-28 09:00:00,5.39,3.01,7.84,3.68
2007-11-28 10:00:00,8.15,2.97,7.22,5.6000000000000005
2007-11-28 11:00:00,10.46,3.48,10.48,5.59
2007-11-28 12:00:00,11.39,3.69,13.73,1.37
2007-11-28 13:00:00,11.87,2.76,15.94,0.91
2007-11-28 14:00:00,12.44,3.73,17.69,2.33
2007-11-28 15:00:00,11.96,2.9,15.47,1.69
2007-11-28 16:00:00,12.57,3.15,16.03,1.74
2007-11-28 17:00:00,13.28,4.76,14.82,1.01
2007-11-28 18:00:00,12.82,6.0600000000000005,14.02,1.24
2007-11-28 19:00:00,11.67,6.84,13.49,1.67
2007-11-28 20:00:00,11.83,8.18,12.06,2.12
2007-11-28 21:00:00,11.99,7.43,10.92,2.32
2007-11-28 22:00:00,12.46,6.34,10.49,1.91
2007-11-28 23:00:00,11.32,6.13,9.22,1.59
2007-11-29 00:00:00,10.0,6.05,9.16,2.35
2007-11-29 01:00:00,10.04,6.51,6.25,1.24
2007-11-29 02:00:00,9.03,4.67,4.03,1.25
2007-11-29 03:00:00,8.86,3.04,4.44,1.87
2007-11-29 04:00:00,7.45,1.7,5.15,2.29
2007-11-29 05:00:00,5.89,0.8200000000000001,3.63,2.75
2007-11-29 06:00:00,4.82,2.45,2.95,2.51
2007-11-29 07:00:00,3.8,3.04,2.57,2.3000000000000003
2007-11-29 08:00:00,3.2,2.12,1.61,1.62
2007-11-29 09:00:00,3.6,1.9,0.96,0.58
2007-11-29 10:00:00,3.53,1.82,0.28,0.43
2007-11-29 11:00:00,2.87,1.8,0.16,0.86
2007-11-29 12:00:00,2.5500000000000003,1.09,0.59,1.15
2007-11-29 13:00:00,2.48,0.38,0.71,1.61
2007-11-29 14:00:00,2.09,0.7000000000000001,0.37,3.15
2007-11-29 15:00:00,1.39,0.87,0.27,1.87
2007-11-29 16:00:00,1.34,0.48,0.2,1.15
2007-11-29 17:00:00,1.75,0.78,0.74,0.46
2007-11-29 18:00:00,3.91,0.91,1.1,0.26
2007-11-29 19:00:00,5.5,1.07,1.22,0.93
2007-11-29 20:00:00,6.3100000000000005,1.67,2.35,1.28
2007-11-29 21:00:00,7.140000000000001,1.5,3.19,1.09
2007-11-29 22:00:00,7.36,1.31,2.72,0.49
2007-11-29 23:00:00,7.68,1.24,3.85,0.72
2007-11-30 00:00:00,8.31,3.38,5.5600000000000005,1.48
2007-11-30 01:00:00,8.56,3.62,5.03,2.35
2007-11-30 02:00:00,5.66,4.04,4.75,3.15
2007-11-30 03:00:00,5.55,5.44,5.63,3.63
2007-11-30 04:00:00,6.21,4.9,7.05,6.4
2007-11-30 05:00:00,6.96,4.25,7.640000000000001,10.02
2007-11-30 06:00:00,6.93,4.93,8.13,10.58
2007-11-30 07:00:00,6.58,6.23,6.8100000000000005,8.01
2007-11-30 08:00:00,5.13,6.3,3.66,5.53
2007-11-30 09:00:00,4.45,9.01,3.41,2.41
2007-11-30 10:00:00,5.95,9.06,4.66,1.24
2007-11-30 11:00:00,5.12,10.89,5.68,0.85
2007-11-30 12:00:00,5.16,9.08,6.91,2.71
2007-11-30 13:00:00,7.04,5.8500000000000005,7.45,7.21
2007-11-30 14:00:00,9.05,6.86,6.01,6.0
2007-11-30 15:00:00,8.24,7.140000000000001,2.3000000000000003,8.44
2007-11-30 16:00:00,6.08,4.14,3.58,1.1
2007-11-30 17:00:00,5.9,2.39,4.7700000000000005,2.18
2007-11-30 18:00:00,6.0600000000000005,1.99,6.12,1.81
2007-11-30 19:00:00,10.39,3.6,4.3,1.19
2007-11-30 20:00:00,8.17,4.39,3.77,4.05
2007-11-30 21:00:00,8.43,5.15,3.77,4.62
2007-11-30 22:00:00,9.19,3.91,3.61,3.92
2007-11-30 23:00:00,9.99,1.91,3.0,3.5700000000000003
2007-12-01 00:00:00,8.94,1.28,4.7700000000000005,3.36
2007-12-01 01:00:00,8.86,1.91,3.8,3.34
2007-12-01 02:00:00,10.76,1.95,2.84,3.84
2007-12-01 03:00:00,16.55,1.98,3.6,6.33
2007-12-01 04:00:00,13.07,4.09,4.91,16.85
2007-12-01 05:00:00,12.19,7.69,6.73,19.84
2007-12-01 06:00:00,14.36,8.620000000000001,5.97,21.76
2007-12-01 07:00:00,18.57,9.28,8.370000000000001,23.05
2007-12-01 08:00:00,17.97,7.81,8.67,23.82
2007-12-01 09:00:00,14.72,8.14,9.92,24.79
2007-12-01 10:00:00,15.54,8.6,11.35,25.0
2007-12-01 11:00:00,18.58,8.51,8.790000000000001,24.47
2007-12-01 12:00:00,18.95,7.930000000000001,7.91,24.15
2007-12-01 13:00:00,20.86,8.24,6.5,23.88
2007-12-01 14:00:00,20.59,7.19,14.7,24.52
2007-12-01 15:00:00,21.08,6.19,14.67,24.08
2007-12-01 16:00:00,20.7,5.38,12.87,23.77
2007-12-01 17:00:00,19.86,11.77,11.72,22.04
2007-12-01 18:00:00,22.56,10.49,11.71,20.97
2007-12-01 19:00:00,22.16,11.22,15.46,19.07
2007-12-01 20:00:00,24.03,10.62,15.65,16.85
2007-12-01 21:00:00,24.88,11.87,17.2,15.56
2007-12-01 22:00:00,22.91,11.34,17.6,12.91
2007-12-01 23:00:00,21.0,10.93,18.13,10.92
2007-12-02 00:00:00,16.65,9.02,16.990000000000002,4.95
2007-12-02 01:00:00,16.34,5.17,16.38,7.43
2007-12-02 02:00:00,18.81,4.87,17.92,14.87
2007-12-02 03:00:00,14.38,3.26,17.29,18.84
2007-12-02 04:00:00,12.39,3.61,16.21,23.38
2007-12-02 05:00:00,9.67,2.85,11.3,24.91
2007-12-02 06:00:00,11.76,5.72,13.01,22.19
2007-12-02 07:00:00,16.740000000000002,8.21,11.39,18.99
2007-12-02 08:00:00,8.14,11.13,6.86,8.9
2007-12-02 09:00:00,11.8,4.55,10.58,12.11
2007-12-02 10:00:00,10.3,4.45,11.62,13.75
2007-12-02 11:00:00,7.69,8.97,12.45,10.75
2007-12-02 12:00:00,3.34,9.62,6.34,7.98
