hour,month,hour_of_day,Anna,Bardeen,Cary
34,1,10,198.0639987077981,226.30492308580497,252.6786304712342
35,1,11,198.06162281958197,226.30225021156176,252.67566061096397
36,1,12,198.05925577227177,226.2995872833378,252.67270180182624
37,1,13,198.05689756708537,226.29693430250305,252.6697540453432
38,1,14,198.05454820523585,226.29429127042235,252.6668173430313
39,1,15,198.0522076879319,226.29165818845547,252.66389169640144
40,1,16,198.04987601637777,226.289035057957,252.66097710695868
41,1,17,198.0475531917728,226.2864218802764,252.6580735762025
42,1,18,198.04523921531208,226.28381865675817,252.65518110562664
43,1,19,178.49593054569144,203.80323696790043,227.5047367764927
44,1,20,158.9466307265914,181.3226652358784,202.3543035105095
45,1,21,158.94434330168795,181.320091882862,202.3514442293802
46,1,22,158.94206472966323,181.3175284893342,202.3485960143493
47,1,23,147.07197143231767,167.66762494396022,187.07759566531604
48,1,0,135.2018869901908,154.01773136070727,171.8066063853061
49,1,1,135.19963498381745,154.01519785353725,171.8037913773394
50,1,2,135.1973918349844,154.01267431110006,171.80098744129808
51,1,3,135.1951575448457,154.01016073469404,171.7981945786247
52,1,4,135.1929321145508,154.00765712561227,171.79541279075607
53,1,5,135.19071554524456,154.00516348514276,171.7926420791233
54,1,6,135.18850783806738,154.0026798145684,171.78988244515182
55,1,7,144.38749882834657,164.5810727989678,183.624626004756
56,1,8,166.598946136505,190.12308092170545,212.20012253765827
57,1,9,188.81040231018608,215.66509901815607,240.7756301524639
58,1,10,198.00941989702872,226.24352192368937,252.61040695777243
59,1,11,198.0072565174421,226.2410881216544,252.60770273328916
60,1,12,198.0051020067307,226.2386642971041,252.6050095948999
61,1,13,198.00295636600305,226.23625045128543,252.60232754399033
62,1,14,198.00081959636287,226.2338465854403,252.5996565819401
63,1,15,197.9986916989095,226.23145270080528,252.59699671012345
64,1,16,197.99657267473776,226.229068798612,252.5943479299087
65,1,17,197.9944625249376,226.22669488008688,252.59171024265856
66,1,18,197.9923612505947,226.22433094645112,252.58908364972996
67,1,19,178.44326531029552,203.74398857808004,227.43890523224783
68,1,20,158.89417824761108,181.2636561970255,202.2887379117841
69,1,21,158.89210360610787,181.2613222253344,202.2861446099051
70,1,22,158.89003784435866,181.25899824336656,202.2835624077186
71,1,23,147.02015738405436,167.609334139664,187.0128281049869
72,1,0,135.15028580562495,153.95968002807075,171.74210490459882
73,1,1,135.14824668949583,153.95738602242545,171.7395560094374
74,1,2,135.14621645734425,153.95510201125492,171.73701821924791
75,1,3,135.1441951102147,153.95282799573414,171.73449153533593
76,1,4,135.142182649147,153.95056397703303,171.73197595900135
77,1,5,135.1401790751766,153.94830995631634,171.72947149153833
78,1,6,135.1381843893342,153.9460659347436,171.72697813423537
79,1,7,144.3373884268376,164.5246985972702,183.5619880028698
80,1,8,166.549048808,190.06694642713737,212.13775087702703
81,1,9,188.76071808035528,215.6092042595964,240.71352486517537
82,1,10,197.95994879143265,226.18786692989377,252.54856807577733
83,1,11,197.9579985615316,226.18567292125508,252.546130288401
84,1,12,197.95605722584708,226.18348891861,252.54370361879535
85,1,13,197.9541247853778,226.18131492308208,252.5412880682088
86,1,14,197.95220124111796,226.17915093578975,252.53888363788397
87,1,15,197.95028659405713,226.1769969578463,252.53649032905793
88,1,16,197.94838084518028,226.17485299035985,252.53410814296188
89,1,17,197.94648399546793,226.17271903443344,252.53173708082144
90,1,18,197.94459604589585,226.17059509116484,252.5293771438563
91,1,19,178.39571345494065,203.69049274080575,227.37946541305425
92,1,20,158.84683976606377,181.2104004052848,202.22956480985
93,1,21,158.84497852272193,181.2083065065252,202.22723825567263
94,1,22,158.84312618337796,181.20622262476329,202.22492283149273
95,1,23,146.97345916961314,167.55679864841764,186.95445533693535
96,1,0,135.10380106174756,153.90738469120865,171.68399897475206
97,1,1,135.10197544009677,153.9053308668515,171.68171694768856
98,1,2,135.10015872622824,153.90328706374942,171.67944605535288
99,1,3,135.09835092107656,153.90125328295375,171.67718629891328
100,1,4,135.0965520255718,153.89922952551092,171.67493767953235
101,1,5,135.09476204063944,153.897215792462,171.6727001983669
102,1,6,135.0929809672003,153.89521208484297,171.67047385656798
103,1,7,144.2923986403623,164.4740850874855,183.5057507697757
104,1,8,166.50427268032877,190.0165732835072,212.081780717438
105,1,9,188.7161556345236,215.5590715080358,240.6578218078858
106,1,10,197.91560005036612,226.1379745961939,252.4931321494442
107,1,11,197.9138635480459,226.1360210310837,252.4909615215439
108,1,12,197.91213596264788,226.13407749751093,252.4888020397964
109,1,13,197.91041729506085,226.1321439964755,252.48665370531256
110,1,14,197.90870754616896,226.13022052897213,252.48451651919777
111,1,15,197.90700671685187,226.1283070959904,252.48239048255135
112,1,16,197.90531480798455,226.12640369851468,252.4802755964672
113,1,17,197.90363182043745,226.12451033752416,252.47817186203332
114,1,18,197.90195775507632,226.1226270139929,252.47607928033193
115,1,19,178.3532890702678,203.6427653080489,227.3264349322132
116,1,20,158.80462930936324,181.16291364149671,202.17680173897435
117,1,21,158.8029820157093,181.161060436136,202.1747426219069
118,1,22,158.80134364765877,181.15921727207916,202.1726946618437
119,1,23,146.9318906266828,167.51003403762098,186.9024946582724
120,1,0,135.0624465329914,153.86086084635795,171.63230581380685
121,1,1,135.06083494679007,153.85904781188145,171.63029133105516
122,1,2,135.0592322895361,153.85724482247076,171.62828800948773
123,1,3,135.05763856205402,153.85545187905342,171.6262958501351
124,1,4,135.0560537651637,153.85366898255182,171.62431485402223
125,1,5,135.0544778996805,153.85189613388323,171.62234502216825
126,1,6,135.05291096641517,153.8501333339597,171.62038635558656
127,1,7,144.25254280036535,164.4292472674889,183.4559309697795
128,1,8,166.4646310216242,189.97197641746456,212.03222864405728
129,1,9,188.67672817750548,215.5147156188904,240.60853748661316
130,1,10,197.8763868153183,226.09385970676513,252.4441156056344
131,1,11,197.874864555142,226.0921471640668,252.442212780414
132,1,12,197.87335123195132,226.09044467547727,252.4403211264257
133,1,13,197.8718468465248,226.0887522418725,252.43844064464255
134,1,14,197.87035139963643,226.08706986412304,252.43657133603207
135,1,15,197.8688648920555,226.0853975430945,252.43471320155592
136,1,16,197.86738732454685,226.0837352796472,252.43286624217004
137,1,17,197.86591869787048,226.08208307463633,252.4310304588246
138,1,18,197.86445901278205,226.08044092891183,252.4292058524641
139,1,19,178.3160047275378,203.60082042247757,227.27982950380067
140,1,20,158.7675593853788,181.12120997701425,202.13046433399376
141,1,21,158.7661265295414,181.11959801419715,202.128673264197
142,1,22,158.76470261826807,181.11799611401463,202.1268933751054
143,1,23,146.89546407291968,167.4690541646375,186.85696146606853
144,1,0,135.02623447359588,153.820122279538,171.5870407395624
145,1,1,135.02483740039173,153.81855057218334,171.58529439805727
146,1,2,135.0234492746543,153.8169889307287,171.58355924088545
147,1,3,135.02207009709764,153.81543735597745,171.5818352689396
148,1,4,135.02069986843134,153.81389584872787,171.58012248310675
149,1,5,135.01933858936027,153.81236440977295,171.57842088426793
150,1,6,135.01798626058482,153.81084303990056,171.5767304732986
151,1,7,144.21783271699226,164.3901984236942,183.41254336556312
152,1,8,166.43013557856534,189.93316904402337,211.9891093402337
153,1,9,188.64244739250736,215.4761497357675,240.5656865053655
154,1,10,197.842320706017,226.05553533380117,252.40153296900775
155,1,11,197.84101313906316,226.0540643209781,252.3998985103155
156,1,12,197.83971452651016,226.052603381856,252.39827524462424
157,1,13,197.83842486902608,226.0511525171864,252.39666317276908
158,1,14,197.83714416727435,226.0497117277157,252.39506229557944
159,1,15,197.83587242191388,226.0482810141851,252.39347261387888
160,1,16,197.83460963359892,226.04686037733083,252.3918941284852
161,1,17,197.83335580297916,226.0454498178836,252.39032684021043
162,1,18,197.83211093069957,226.04404933656903,252.388770749861
163,1,19,178.283871474906,203.56467051326683,227.23966293801092
164,1,20,158.73564097872892,181.08530176953312,202.09056632568144
165,1,21,158.73442298529417,181.08393152691903,202.089043833888
166,1,22,158.7332139527337,181.08257136528852,202.08753254318745
167,1,23,146.86419030229786,167.43387117268793,186.81786925279124
168,1,0,134.99517561397568,153.78518106246526,171.54821716503716
169,1,1,134.9939934677517,153.78385114796328,171.5467394822572
170,1,2,134.99282028486235,153.78253131721277,171.54527300364555
171,1,3,134.99165606591123,153.78122157089274,171.54381772995663
172,1,4,134.9905008114972,153.779921909677,171.5423736619391
173,1,5,134.98935452221468,153.77863233423415,171.54094080033593
174,1,6,134.98821719865333,153.77735284522765,171.53951914588427
175,1,7,144.18827867558986,164.35695012711653,183.37560081381017
176,1,8,166.40079657289644,189.9001626626458,211.9524355831476
177,1,9,188.61332343766568,215.44338528657065,240.52928156181335
178,1,10,197.8134118169856,226.02301283364085,252.36539685771857
179,1,11,197.81231933071456,226.02178378658593,252.3640312498797
180,1,12,197.81123581360615,226.02056482983895,252.3626768534942
181,1,13,197.8101612662178,226.01935596402703,252.36133366925876
182,1,14,197.80909568910232,226.01815718977213,252.3600016978644
183,1,15,197.8080390828079,226.01696850769093,252.3586809399964
184,1,16,197.80699144787815,226.01578991839497,252.3573713963342
185,1,17,197.805952784852,226.0146214224905,252.3560730675515
186,1,18,197.8049230942638,226.01346302057885,252.35478595431627
187,1,19,178.25689883414867,203.5343262924148,227.20594713706424
188,1,20,158.70888354752637,181.05519965943023,202.05711953667824
189,1,21,158.70788077741204,181.05407154305163,202.05586607403532
190,1,22,158.70688698182693,181.05295352301837,202.05462382955392
191,1,23,146.83807858191048,167.40449548725215,186.78522960230703
192,1,0,134.96927915754122,153.75604754897648,171.51584659449412
193,1,1,134.96831228859284,153.7549598214096,171.51463800830865
194,1,2,134.96735439619104,153.75388219245758,171.51344064280642
195,1,3,134.96640548082863,153.75281466267484,171.51225449860337
196,1,4,134.96546554299374,153.7517572326106,171.51107957630975
197,1,5,134.96453458316998,153.75070990280886,171.50991587653004
198,1,6,134.96361260183625,153.74967267380842,171.50876339986291
199,1,7,144.16388943365848,164.3295122299437,183.3451142613959
200,1,8,166.37662269839805,189.8729670538351,211.9222182400246
201,1,9,188.5893649430367,215.4164319801131,240.49933344352723
202,1,10,197.78966871455188,225.99630184340288,252.33571797967636
203,1,11,197.78879163269087,225.9953151263093,252.3346216273501
204,1,12,197.78792353209656,225.99433851314063,252.3335365016072
205,1,13,197.78706441321552,225.99337200439948,252.33246260300592
206,1,14,197.78621427648977,225.992415600583,252.33139993209872
207,1,15,197.78537312235665,225.99146930218325,252.3303484894323
208,1,16,197.7845409512489,225.99053310968705,252.32930827554765
209,1,17,197.78371776359467,225.989607023576,252.32827929097985
210,1,18,197.78290355981744,225.98869104432663,252.3272615362583
211,1,19,178.23509479784138,203.50979675156913,227.17869209168015
212,1,20,158.68729502057548,181.03091256661048,202.0301338779896
213,1,21,158.68650777092398,181.03002691075255,202.02914981592525
214,1,22,158.68572950679723,181.02915136360997,202.02817698576683
215,1,23,146.81713664922387,167.38093581297971,186.7590521864488
216,1,0,134.94855277797146,153.7327303719605,171.48993862003192
217,1,1,134.9478014728028,153.7318851536458,171.4889994885711
218,1,2,134.94705915473276,153.73105004581697,171.4880715909835
219,1,3,134.94632582414312,153.73022504890366,171.4871549277465
220,1,4,134.94560148141125,153.72941016333027,171.48624949933165
221,1,5,134.94488612690972,153.72860538951608,171.48535530620472
222,1,6,134.9441797610066,153.72781072787507,171.48447234882585
223,1,7,144.14467221825686,164.30789286261688,183.3210927421439
224,1,8,166.3576211183109,189.85159027623712,211.89846626491567
225,1,9,188.5705790080397,215.39529780324136,240.47585102478087
226,1,10,197.77109843430944,225.97541027813017,252.3125051293733
227,1,11,197.77043701675672,225.97466618338336,252.31167835743244
228,1,12,197.76978458991343,225.9739322031847,252.31086282387832
229,1,13,197.76914115411523,225.97320833791167,252.31005852913057
230,1,14,197.76850670969307,225.97249458793675,252.3092654736029
231,1,15,197.76788125697337,225.97179095362708,252.3084836577032
232,1,16,197.7672647962779,225.97109743534472,252.30771308183392
233,1,17,197.76665732792387,225.9704140334464,252.30695374639137
234,1,18,197.7660588522237,225.9697407482837,252.30620565176616
235,1,19,178.21846582699067,203.49108915936208,227.15790587811676
236,1,20,158.67088179502272,181.01244768786364,202.00961734604869
237,1,21,158.6703102991131,181.01180475496537,202.0089029761617
238,1,22,158.6697477970612,181.01117194015697,202.0081998485968
239,1,23,146.80137070978466,167.3631991311106,186.73934476214976
240,1,0,134.93300261693994,153.71523644080008,171.47050091874252
241,1,1,134.932467098179,153.714633982194,171.46983152029134
242,1,2,134.9319405744055,153.7140416429488,171.46917336557448
243,1,3,134.93142304589037,153.7134594233693,171.46852645493055
244,1,4,134.93091451289988,153.71288732375498,171.46789078869244
245,1,5,134.93041497569558,153.71232534440017,171.46726636718708
246,1,6,134.9299244345345,153.71177348559397,171.46665319073574
247,1,7,144.13063272386063,164.2920984314211,183.3035433741486
248,1,8,166.34379746321326,189.83603866425227,211.88118669604364
249,1,9,188.55697119935235,215.37998901846817,240.45884126392173
250,1,10,197.75770647903312,225.9603443284443,252.29576518527793
251,1,11,197.75726092178104,225.95984307653572,252.29520823871283
252,1,12,197.75682436201697,225.95935194680112,252.2946625390077
253,1,13,197.75639679996544,225.95887093949315,252.29412808644332
254,1,14,197.75597823584644,225.95840005485928,252.29360488129456
255,1,15,197.7555686698753,225.95793929314175,252.29309292383064
256,1,16,197.75516810226276,225.9574886545776,252.29259221431496
257,1,17,197.75477653321485,225.95704813939875,252.29210275300505
258,1,18,197.75439396293305,225.9566177478317,252.2916245401528
259,1,19,178.20701684911947,203.47820905925695,227.14359465577775
260,1,20,158.65964873446103,180.99981049473172,201.99557602034656
261,1,21,158.65929316163988,180.99941047530797,201.99513155432015
262,1,22,158.65894658834432,180.99902058035045,201.9946983377007
263,1,23,146.7907854353809,167.35129069740637,186.7261131691451
264,1,0,134.92263328229504,153.70357093932455,171.45753925043638
265,1,1,134.9223137086275,153.70321141894857,171.45713978335198
266,1,2,134.92200313517097,153.70286202380998,171.4567515665313
267,1,3,134.92170156208522,153.70252275408848,171.4563746001741
268,1,4,134.92140898952536,153.70219360995867,171.45600888447427
269,1,5,134.92112541764195,153.70187459158984,171.45565441962003
270,1,6,134.9208508465809,153.70156569914613,171.4553112057937
271,1,7,144.121775110675,164.28213361658726,183.29247135766656
272,1,8,166.3351558293525,189.82631682615892,211.87038465371768
273,1,9,188.54854554926223,215.37051016211672,240.4483092013091
274,1,10,197.7494968170483,225.9511084587114,252.2855031077969
275,1,11,197.7492672521251,225.95085019817276,252.28521615164289
276,1,12,197.74904668880225,225.95060206443455,252.28494044748933
277,1,13,197.74883512719327,225.95036405762448,252.28467599547812
278,1,14,197.74863256740704,225.95013617786495,252.28442279574537
279,1,15,197.74843900954772,225.9499184252732,252.28418084842116
280,1,16,197.74825445371488,225.94971079996128,252.28395015363017
281,1,17,197.7480789000035,225.949513302036,252.28373071149088
282,1,18,197.74791234850383,225.9493259315989,252.28352252211636
283,1,19,178.20075125680702,203.47116026790547,227.1357626653872
284,1,20,158.6535991674887,180.99300473188785,201.98801406163113
285,1,21,158.65345962311991,180.99284774447295,201.98783963117015
286,1,22,158.65332908127786,180.99270088490067,201.9876764538676
287,1,23,146.7853839626579,167.34521404059296,186.71936132824132
288,1,0,134.91744784669433,153.69773732427376,171.4510574559355
289,1,1,134.9173443128168,153.69762084866153,171.4509280385886
290,1,2,134.91724978170683,153.69751450116283,171.45080987470112
291,1,3,134.91716425341306,153.6974182818323,171.4507029643339
292,1,4,134.91708772797946,153.69733219071952,171.4506073075419
293,1,5,134.9170202054454,153.6972562278687,171.45052290437434
294,1,6,134.91696168584565,153.697190393319,171.45044975487463
295,1,7,144.11810200340187,164.27800137090503,183.28787997357517
296,1,8,166.3316987774312,189.82242764274744,211.86606333881605
297,1,9,188.5453045544712,215.36686404297689,240.44425795782035
298,1,10,197.74647188105504,225.94770540571892,252.2817219378053
299,1,11,197.7464583764857,225.94769021307843,252.2817050570936
300,1,12,197.7464538749618,225.947685148864,252.28169943018872
301,1,13,197.7464583764857,225.94769021307843,252.2817050570936
302,1,14,197.74647188105504,225.94770540571892,252.2817219378053
303,1,15,197.7464943886628,225.9477307267777,252.28175007231505
304,1,16,197.7465258992976,225.94776617624183,252.28178946060856
305,1,17,197.7465664129431,225.94781175409304,252.2818401026654
306,1,18,197.74661592957847,225.9478674603078,252.2819019984596
307,1,19,178.19967090668354,203.46994487401656,227.13441222773287
308,1,20,158.65273488672295,180.9920324160264,201.98693371067395
309,1,21,158.65281141215655,180.9921185071392,201.987029367466
310,1,22,158.65289694045035,180.9922147264697,201.9871362778332
311,1,23,146.78516789218855,167.34497096131497,186.71909124015465
312,1,0,134.91744784669433,153.69773732427376,171.4510574559355
313,1,1,134.91756038328614,153.69786392793955,171.45119812667528
314,1,2,134.91768192253434,153.6980006595938,171.45135005073553
315,1,3,134.9178124643764,153.69814751916607,171.4515132280381
316,1,4,134.9179520087452,153.69830450658097,171.45168765849905
317,1,5,134.91810055556888,153.69847162175762,171.45187334202868
318,1,6,134.91825810477107,153.6986488646101,171.45207027853144
319,1,7,144.11961449046228,164.279702918848,183.28977058240065
320,1,8,166.3334273318485,189.82437226646687,211.86822403183768
321,1,9,188.54724917535611,215.3690517414724,240.44668873392644
322,1,10,197.74863256740704,225.95013617786495,252.28442279574537
323,1,11,197.74883512719327,225.95036405762448,252.28467599547812
324,1,12,197.74904668880225,225.95060206443455,252.28494044748933
325,1,13,197.7492672521251,225.95085019817276,252.28521615164289
326,1,14,197.7494968170483,225.9511084587114,252.2855031077969
327,1,15,197.74973538345384,225.9513768459176,252.2858013158038
328,1,16,197.7499829512189,225.95165535965333,252.28611077551017
329,1,17,197.7502395202162,225.95194399977527,252.2864314867568
330,1,18,197.75050509031368,225.95224276613493,252.2867634493786
331,1,19,178.2037761188801,203.4745632377377,227.13954374297856
332,1,20,158.65705614826885,180.99689383526555,201.99233528760635
333,1,21,158.6573487208287,180.99722297939536,201.99270100330617
334,1,22,158.65765029391446,180.99756224911687,201.99307796966335
335,1,23,146.79013728799924,167.350561531602,186.725302984918
336,1,0,134.92263328229504,153.70357093932455,171.45753925043638
337,1,1,134.92296185600915,153.70394058475296,171.45794996757903
338,1,2,134.92329942960083,153.70432035504356,171.45837193456862
339,1,3,134.9236460028964,153.70471025000109,171.45880515118807
340,1,4,134.92400157571754,153.70511026942484,171.4592496172145
341,1,5,134.92436614788133,153.70552041310913,171.45970533241925
342,1,6,134.92473971920023,153.7059406808429,171.46017229656786
343,1,7,144.1263121236736,164.28723775621074,183.29814262391483
344,1,8,166.34034098039632,189.8321501210832,211.87686609252245
345,1,9,188.55437883568368,215.37707260934093,240.45560080933592
346,1,10,197.75597823584644,225.95840005485928,252.29360488129456
347,1,11,197.75639679996544,225.95887093949315,252.29412808644332
348,1,12,197.75682436201697,225.95935194680112,252.2946625390077
349,1,13,197.75726092178104,225.95984307653572,252.29520823871283
350,1,14,197.75770647903312,225.9603443284443,252.29576518527793
351,1,15,197.75816103354396,225.960855702269,252.29633337841645
352,1,16,197.75862458507967,225.96137719774669,252.29691281783613
353,1,17,197.75909713340184,225.9619088146091,252.29750350323883
354,1,18,197.75957867826733,225.96245055258277,252.2981054343207
355,1,19,178.21306567693372,203.485013990548,227.1511556905456
356,1,20,158.66656167164336,181.00758754906187,202.0042171918245
357,1,21,158.6670702046339,181.00815964867616,202.00485285806263
358,1,22,158.667587733149,181.0087418682557,202.00549976870653
359,1,23,146.80029067755072,167.3619840948474,186.73799472185735
360,1,0,134.93300261693994,153.71523644080008,171.47050091874252
361,1,1,134.9335471304129,153.71584901845716,171.47118156058372
362,1,2,134.93410063831772,153.71647171485006,171.47187344546472
363,1,3,134.93466314036962,153.71710452965846,171.47257657302958
364,1,4,134.93523463627923,153.71774746255676,171.4732909429166
365,1,5,134.93581512575253,153.71840051321425,171.47401655475824
366,1,6,134.9364046084909,153.7190636812949,171.4747534081812
367,1,7,144.13819291838263,164.30060365025838,183.31299361730112
368,1,8,166.35243767441153,189.8457589018503,211.89198696004144
369,1,9,188.56669142278176,215.39092426982623,240.4709915432085
370,1,10,197.76850670969307,225.97249458793675,252.3092654736029
371,1,11,197.76914115411523,225.97320833791167,252.31005852913057
372,1,12,197.76978458991343,225.9739322031847,252.31086282387832
373,1,13,197.77043701675672,225.97466618338336,252.31167835743244
374,1,14,197.77109843430944,225.97541027813017,252.3125051293733
375,1,15,197.77176884223127,225.97616448704215,252.3133431392756
376,1,16,197.7724482401773,225.97692880973153,252.31419238670816
377,1,17,197.7731366277981,225.9777032458049,252.31505287123412
378,1,18,197.7738340047394,225.9784877948639,252.3159245924108
379,1,19,178.22753682814786,203.50129403566393,227.16924462956325
380,1,20,158.68124864015476,181.02411038863715,202.0225759024637
381,1,21,158.68197298288663,181.02492527421057,202.02348133087855
382,1,22,158.68270631347625,181.02575027112383,202.0243979941156
383,1,23,146.81562505217457,167.37923526629925,186.7571626901371
384,1,0,134.94855277797146,153.7327303719605,171.48993862003192
385,1,1,134.94931306985214,153.73358570032627,171.49088898488276
386,1,2,134.95008234805374,153.7344511383031,171.49185058263475
387,1,3,134.95086061218046,153.73532668544567,171.4928234127932
388,1,4,134.951647861832,153.7362123413036,171.49380747485756
389,1,5,134.95244409660324,153.73710810542127,171.49480276832162
390,1,6,134.95324931608462,153.73801397733783,171.49580929267336
391,1,7,144.15525335405343,164.319796640388,183.3343191618896
392,1,8,166.36971382938248,189.86519457619264,211.91358215375516
393,1,9,188.58418328816504,215.41060261838243,240.4928563749376
394,1,10,197.78621427648977,225.992415600583,252.33139993209872
395,1,11,197.78706441321552,225.99337200439948,252.33246260300592
396,1,12,197.78792353209656,225.99433851314063,252.3335365016072
397,1,13,197.78879163269087,225.9953151263093,252.3346216273501
398,1,14,197.78966871455188,225.99630184340288,252.33571797967636
399,1,15,197.79055477722835,225.9972986639139,252.33682555802193
400,1,16,197.7914498202645,225.99830558732955,252.33794436181708
401,1,17,197.79235384319972,225.9993226131317,252.33907439048616
402,1,18,197.79326684556904,226.0003497407972,252.34021564344783
403,1,19,178.24718528440812,203.5233985489567,227.19380519988857
404,1,20,158.70111270173723,181.04645745791748,202.0474059794418
405,1,21,158.70205263957212,181.04751488798172,202.04858090173545
406,1,22,158.70300155493456,181.0485824177645,202.04976704593847
407,1,23,146.8361358679646,167.402309934063,186.7828012098747
408,1,0,134.96927915754122,153.75604754897648,171.51584659449412
409,1,1,134.97025500253875,153.75714537459874,171.51706640074102
410,1,2,134.9712398230834,153.75825329771146,171.51829742642184
411,1,3,134.97223361866853,153.75937131774475,171.51953967090327
412,1,4,134.97323638878288,153.76049943412335,171.5207931335462
413,1,5,134.97424813291053,153.761637646267,171.52205781370574
414,1,6,134.975268850531,153.76278595359005,171.52333371073132
415,1,7,144.17748837531076,164.34481103930253,183.36211293846128
416,1,8,166.3921643260117,189.89045138490053,211.9416452745417
417,1,9,188.6068492486163,215.43610182389008,240.52118882550167
418,1,10,197.80909568910232,226.01815718977213,252.3600016978644
419,1,11,197.8101612662178,226.01935596402703,252.36133366925876
420,1,12,197.81123581360615,226.02056482983895,252.3626768534942
421,1,13,197.81231933071456,226.02178378658593,252.3640312498797
422,1,14,197.8134118169856,226.02301283364085,252.36539685771857
423,1,15,197.8145132718573,226.02425197037147,252.3667736763081
424,1,16,197.81562369476285,226.02550119614023,252.3681617049401
425,1,17,197.8167430851311,226.02676051030457,252.3695609429004
426,1,18,197.81787144238615,226.02802991221648,252.3709713894692
427,1,19,178.27200522345282,203.551320980382,227.2248301236945
428,1,20,158.72614797024073,181.07462213498388,202.0787000650712
429,1,21,158.72730322465472,181.0759217961996,202.08014413308868
430,1,22,158.7284674436059,181.07723154251968,202.0815994067776
431,1,23,146.86181704712345,167.43120126061672,186.81490268382325
432,1,0,134.99517561397568,153.78518106246526,171.54821716503716
433,1,1,134.9963667229261,153.7865210600345,171.5497060512252
434,1,2,134.99756679399025,153.78787113998163,171.5512061400554
435,1,3,134.99877582655068,153.78923130161215,171.55271743075593
436,1,4,134.99999381998543,153.79060154422623,171.55423992254936
437,1,5,135.00122077366785,153.79198186711898,171.55577361465242
438,1,6,135.00245668696678,153.79337226958026,171.55731850627606
439,1,7,144.20489139343792,164.3756394346956,183.3963667111202
440,1,8,166.4197825117325,189.9215218438364,211.9761680066927
441,1,9,188.63468258772227,215.46741433038432,240.55598049938413
442,1,10,197.83714416727435,226.0497117277157,252.39506229557944
443,1,11,197.83842486902608,226.0511525171864,252.39666317276908
444,1,12,197.83971452651016,226.052603381856,252.39827524462424
445,1,13,197.84101313906316,226.0540643209781,252.3998985103155
446,1,14,197.842320706017,226.05553533380117,252.40153296900775
447,1,15,197.84363722669897,226.0570164195684,252.40317861986023
448,1,16,197.84496270043175,226.0585075775178,252.4048354620262
449,1,17,197.84629712653347,226.0600088068822,252.40650349465335
450,1,18,197.8476405043176,226.06152010688936,252.40818271688352
451,1,19,178.3019892905984,203.5850530559208,227.26231020762648
452,1,20,158.75634702717483,181.10859607403475,202.1164488862388
453,1,21,158.75771725584113,181.1101375812843,202.1181616720717
454,1,22,158.7590964333978,181.1116891560356,202.1198856440175
455,1,23,146.8926609797635,167.46590068483675,186.8534575996233
456,1,0,135.02623447359588,153.820122279538,171.5870407395624
457,1,1,135.02764049354792,153.82170405198406,171.5887982645025
458,1,2,135.0290554595246,153.82329588870778,171.59056697197332
459,1,3,135.03047937079788,153.82489778889027,171.59234686106493
460,1,4,135.0319122266353,153.8265097517073,171.5941379308617
461,1,5,135.03335402629966,153.82813177632974,171.59594018044214
462,1,6,135.03480476904923,153.82976386192303,171.59775360887917
463,1,7,144.23745428832925,164.41227269144832,183.4370703297344
464,1,8,166.45256020268042,189.9583967461528,212.01714012037755
465,1,9,188.6676750578639,215.50453085929365,240.5972210870612
