Year,Month,Day,Period,Area 1,Area 2,Area 3
2020,1,5,24,28.821,33.309,36.935
2020,1,6,1,28.546,32.502,34.757
2020,1,6,2,28.588,32.205,33.878
2020,1,6,3,29.106,31.923,33.134
2020,1,6,4,30.354,32.098,33.04
2020,1,6,5,33.887,32.717,33.608
2020,1,6,6,39.017,34.615,35.623
2020,1,6,7,41.132,37.36,40.032
2020,1,6,8,38.964,36.566,43.061
2020,1,6,9,36.626,36.499,45.779
2020,1,6,10,35.473,36.176,48.241
2020,1,6,11,34.596,36.189,50.148
2020,1,6,12,33.908,35.933,51.311
2020,1,6,13,33.231,35.032,51.405
2020,1,6,14,32.702,34.103,51.744
2020,1,6,15,32.607,34.399,51.514
2020,1,6,16,32.798,34.238,50.635
2020,1,6,17,35.093,36.068,50.31
2020,1,6,18,38.805,42.232,55.111
2020,1,6,19,38.816,43.51,54.705
2020,1,6,20,38.033,43.107,52.46
2020,1,6,21,36.679,42.205,50.026
2020,1,6,22,33.781,40.24,46.875
2020,1,6,23,31.349,37.104,42.385
2020,1,6,24,30.143,35.139,38.909
2020,1,7,1,30.122,32.825,36.028
2020,1,7,2,30.027,32.542,34.69
2020,1,7,3,30.524,32.475,33.851
2020,1,7,4,31.793,32.677,33.756
2020,1,7,5,35.389,33.551,34.122
2020,1,7,6,40.476,35.812,36.001
2020,1,7,7,42.242,38.827,40.721
2020,1,7,8,40.095,37.885,43.534
2020,1,7,9,37.229,36.727,46.266
2020,1,7,10,35.569,35.88,48.254
2020,1,7,11,34.289,32.542,50.161
2020,1,7,12,33.57,35.584,51.054
2020,1,7,13,33.369,35.072,51.392
2020,1,7,14,32.586,34.574,51.595
2020,1,7,15,32.364,34.13,51.784
2020,1,7,16,32.649,34.17,50.919
2020,1,7,17,34.913,36.378,50.54
2020,1,7,18,38.403,42.595,54.705
2020,1,7,19,38.297,43.82,54.475
2020,1,7,20,37.938,43.389,52.366
2020,1,7,21,36.351,42.622,50.31
2020,1,7,22,33.876,40.509,46.74
2020,1,7,23,31.296,37.36,42.507
2020,1,7,24,30.502,35.328,38.625
2020,1,8,1,30.016,34.224,36.083
2020,1,8,2,30.291,33.915,34.608
2020,1,8,3,30.82,33.807,33.959
2020,1,8,4,32.586,34.036,33.811
2020,1,8,5,35.939,35.139,34.311
2020,1,8,6,41.534,37.912,36.326
2020,1,8,7,43.903,41.371,41.276
2020,1,8,8,41.661,40.24,43.913
2020,1,8,9,38.223,39.096,46.402
2020,1,8,10,36.235,38.06,48.714
2020,1,8,11,34.86,37.212,50.256
2020,1,8,12,33.781,36.485,51.149
2020,1,8,13,33.199,35.651,50.837
2020,1,8,14,32.671,35.274,50.81
2020,1,8,15,32.438,34.722,50.405
2020,1,8,16,32.946,35.274,49.796
2020,1,8,17,35.124,38.585,49.674
2020,1,8,18,38.816,43.726,54.759
2020,1,8,19,38.742,44.506,54.814
2020,1,8,20,38.149,44.116,52.853
2020,1,8,21,37.092,42.73,50.878
2020,1,8,22,34.321,40.509,47.213
2020,1,8,23,31.825,37.562,43.102
2020,1,8,24,30.725,35.355,39.274
2020,1,9,1,30.428,34.251,36.502
2020,1,9,2,30.502,33.646,34.987
2020,1,9,3,31.126,33.565,34.514
2020,1,9,4,32.607,33.861,34.338
2020,1,9,5,36.267,34.749,34.608
2020,1,9,6,41.862,37.333,36.651
2020,1,9,7,43.681,40.334,41.127
2020,1,9,8,41.555,39.042,44.197
2020,1,9,9,38.382,38.167,47.646
2020,1,9,10,36.32,37.239,49.891
2020,1,9,11,34.881,35.57,50.783
2020,1,9,12,33.993,34.547,51.176
2020,1,9,13,33.284,34.13,51.23
2020,1,9,14,32.724,33.686,51.703
2020,1,9,15,32.449,33.43,51.243
2020,1,9,16,32.628,33.713,50.986
2020,1,9,17,34.722,35.314,50.499
2020,1,9,18,38.53,41.451,55.598
2020,1,9,19,38.604,42.595,55.571
2020,1,9,20,38.043,42.191,52.907
2020,1,9,21,36.838,40.98,50.364
2020,1,9,22,34.321,38.908,46.794
2020,1,9,23,31.719,36.391,42.588
2020,1,9,24,30.344,34.466,38.76
2020,1,10,1,30.079,33.39,36.123
2020,1,10,2,30.101,32.892,34.852
2020,1,10,3,30.608,32.717,34.324
2020,1,10,4,31.983,32.919,34.054
2020,1,10,5,35.484,33.767,34.257
2020,1,10,6,40.973,35.826,36.34
2020,1,10,7,42.771,37.925,40.816
2020,1,10,8,40.635,37.225,43.967
2020,1,10,9,37.652,36.687,46.753
2020,1,10,10,35.748,36.418,49.296
2020,1,10,11,34.627,36.189,50.837
2020,1,10,12,33.633,35.624,51.649
2020,1,10,13,32.84,35.126,51.568
2020,1,10,14,32.628,34.749,51.378
2020,1,10,15,32.142,34.278,50.675
2020,1,10,16,32.279,34.036,49.336
2020,1,10,17,33.792,35.274,49.296
2020,1,10,18,36.637,40.375,53.015
2020,1,10,19,36.055,40.926,52.934
2020,1,10,20,35.452,40.375,50.648
2020,1,10,21,34.532,39.554,48.633
2020,1,10,22,32.639,38.302,45.779
2020,1,10,23,30.471,36.458,42.439
2020,1,10,24,29.138,34.561,39.153
2020,1,11,1,28.514,33.457,36.529
2020,1,11,2,28.345,32.932,34.987
2020,1,11,3,28.377,32.569,34.243
2020,1,11,4,28.874,32.515,33.635
2020,1,11,5,29.952,32.65,33.635
2020,1,11,6,31.951,33.201,34.23
2020,1,11,7,34.014,33.982,35.406
2020,1,11,8,35.135,33.538,36.38
2020,1,11,9,35.082,34.036,39.531
2020,1,11,10,34.236,34.292,42.899
2020,1,11,11,33.644,33.982,45.252
2020,1,11,12,32.639,33.659,45.225
2020,1,11,13,32.004,33.336,44.481
2020,1,11,14,31.158,33.161,43.318
2020,1,11,15,30.936,33,42.277
2020,1,11,16,31.137,33.296,41.573
2020,1,11,17,32.914,34.938,42.223
2020,1,11,18,35.833,39.621,47.308
2020,1,11,19,35.368,39.796,49.052
2020,1,11,20,34.585,39.298,47.74
2020,1,11,21,33.369,38.396,46.347
2020,1,11,22,31.571,37.037,44.238
2020,1,11,23,29.54,35.53,41.33
2020,1,11,24,28.387,34.009,38.693
2020,1,12,1,27.615,32.959,36.637
2020,1,12,2,27.277,32.502,35.176
2020,1,12,3,26.981,32.071,34.419
2020,1,12,4,27.065,31.963,33.797
2020,1,12,5,28.006,32.152,33.797
2020,1,12,6,29.752,32.717,34.162
2020,1,12,7,31.433,33.349,34.717
2020,1,12,8,32.459,32.784,35.082
2020,1,12,9,32.681,33.282,36.664
2020,1,12,10,32.586,33.753,38.179
2020,1,12,11,32.152,33.646,39.18
2020,1,12,12,31.74,33.982,39.044
2020,1,12,13,31.063,33.619,39.504
2020,1,12,14,30.407,33.632,39.153
2020,1,12,15,30.439,33.511,38.652
2020,1,12,16,30.936,33.686,38.571
2020,1,12,17,33.168,35.422,39.734
2020,1,12,18,37.06,41.586,46.077
2020,1,12,19,37.07,42.716,49.228
2020,1,12,20,36.193,42.138,48.971
2020,1,12,21,35.135,41.101,47.24
2020,1,12,22,33.422,39.823,44.995
2020,1,12,23,31.105,38.221,42.223
2020,1,12,24,29.995,36.243,39.139
2020,1,13,1,29.804,35.032,36.745
2020,1,13,2,29.91,34.453,35.122
2020,1,13,3,30.376,34.17,34.581
2020,1,13,4,31.867,34.386,34.27
2020,1,13,5,34.543,35.139,34.717
2020,1,13,6,38.467,36.862,36.542
2020,1,13,7,40.645,38.733,39.978
2020,1,13,8,40.55,37.723,41.857
2020,1,13,9,39.292,38.087,44.846
2020,1,13,10,38.371,38.625,47.524
2020,1,13,11,37.208,37.979,48.876
2020,1,13,12,35.653,37.212,48.958
2020,1,13,13,34.606,36.539,48.214
2020,1,13,14,33.57,35.853,48.079
2020,1,13,15,33.189,35.341,47.186
2020,1,13,16,33.57,35.139,46.442
2020,1,13,17,36.965,37.225,47.078
2020,1,13,18,40.815,44.21,52.853
2020,1,13,19,41.079,45.3,54.137
2020,1,13,20,40.402,45.529,52.853
2020,1,13,21,39.408,44.278,50.337
2020,1,13,22,36.563,42.366,47.145
2020,1,13,23,33.792,39.782,43.25
2020,1,13,24,33.21,37.185,39.382
2020,1,14,1,32.946,35.758,36.651
2020,1,14,2,33.147,35.274,35.095
2020,1,14,3,33.94,34.978,34.5
2020,1,14,4,35.643,35.314,34.243
2020,1,14,5,39.63,36.351,34.635
2020,1,14,6,45.807,39.325,37.016
2020,1,14,7,48.091,42.595,42.25
2020,1,14,8,45.013,41.276,45.766
2020,1,14,9,41.121,39.836,48.565
2020,1,14,10,38.583,38.639,49.823
2020,1,14,11,36.542,37.616,51.405
2020,1,14,12,35.251,36.552,51.324
2020,1,14,13,34.056,35.732,51.514
2020,1,14,14,33.326,34.991,50.878
2020,1,14,15,32.819,34.615,50.648
2020,1,14,16,33.242,34.574,49.647
2020,1,14,17,35.738,36.781,49.377
2020,1,14,18,40.381,43.107,56.491
2020,1,14,19,40.825,44.331,57.586
2020,1,14,20,40.603,43.941,54.624
2020,1,14,21,39.767,42.649,51.906
2020,1,14,22,36.658,40.294,48.633
2020,1,14,23,34.162,37.562,43.832
2020,1,14,24,32.829,34.938,39.612
2020,1,15,1,32.523,33.928,36.867
2020,1,15,2,32.501,33.484,35.176
2020,1,15,3,32.977,33.242,34.419
2020,1,15,4,34.606,33.403,34.135
2020,1,15,5,38.794,34.386,34.757
2020,1,15,6,44.432,36.781,36.813
2020,1,15,7,46.42,39.931,42.534
2020,1,15,8,44.083,38.692,45.834
2020,1,15,9,40.55,37.575,48.173
2020,1,15,10,37.948,36.687,49.985
2020,1,15,11,35.981,36.404,51.662
2020,1,15,12,34.849,35.907,52.203
2020,1,15,13,33.94,35.624,51.892
2020,1,15,14,33.221,35.314,51.635
2020,1,15,15,32.84,34.816,50.878
2020,1,15,16,33.147,34.588,50.54
2020,1,15,17,35.484,36.539,51.974
2020,1,15,18,39.905,42.272,57.167
2020,1,15,19,40.169,43.201,57.586
2020,1,15,20,39.841,42.434,56.071
2020,1,15,21,38.689,40.913,52.974
2020,1,15,22,35.431,38.625,49.215
2020,1,15,23,32.47,35.785,44.008
2020,1,15,24,31.095,33.646,39.775
2020,1,16,1,30.64,32.528,36.826
2020,1,16,2,30.524,32.152,35.65
2020,1,16,3,30.545,32.138,34.744
2020,1,16,4,31.93,32.327,34.433
2020,1,16,5,35.029,32.825,34.879
2020,1,16,6,40.095,34.561,36.989
2020,1,16,7,42.38,37.306,41.844
2020,1,16,8,40.233,37.158,45.252
2020,1,16,9,37.98,37.05,47.727
2020,1,16,10,36.637,36.633,49.458
2020,1,16,11,35.822,35.691,50.81
2020,1,16,12,35.103,35.382,51.135
2020,1,16,13,34.543,35.045,50.783
2020,1,16,14,34.088,34.655,50.608
2020,1,16,15,33.697,34.44,49.877
2020,1,16,16,34.204,34.426,48.998
2020,1,16,17,36.351,36.041,49.282
2020,1,16,18,40.55,42.165,54.841
2020,1,16,19,40.666,43.726,56.531
2020,1,16,20,40.042,43.766,54.908
2020,1,16,21,39.101,42.555,52.88
2020,1,16,22,36.013,40.334,49.431
2020,1,16,23,33.432,37.4,44.833
2020,1,16,24,32.353,35.086,40.532
2020,1,17,1,32.216,34.305,37.638
2020,1,17,2,32.322,33.847,36.015
2020,1,17,3,32.924,33.767,35.149
2020,1,17,4,34.352,34.13,34.987
2020,1,17,5,38.128,35.112,35.379
2020,1,17,6,43.744,37.683,37.611
2020,1,17,7,46.293,40.913,42.52
2020,1,17,8,43.289,39.944,46.226
2020,1,17,9,39.725,39.029,48.268
2020,1,17,10,37.24,38.167,50.107
2020,1,17,11,35.346,37.225,50.702
2020,1,17,12,34.088,36.162,51.203
2020,1,17,13,33.136,35.489,50.608
2020,1,17,14,32.406,35.166,50.148
2020,1,17,15,31.856,34.44,49.499
2020,1,17,16,32.163,34.17,48.417
2020,1,17,17,33.993,35.624,48.146
2020,1,17,18,37.747,41.384,53.245
2020,1,17,19,38.297,42.945,53.664
2020,1,17,20,37.938,42.891,52.068
2020,1,17,21,37.811,42.272,49.783
2020,1,17,22,36.087,41.101,47.416
2020,1,17,23,34.077,38.894,44.197
2020,1,17,24,33.157,36.943,40.586
2020,1,18,1,32.808,35.933,37.949
2020,1,18,2,32.946,35.314,36.056
2020,1,18,3,33.316,35.018,35.082
2020,1,18,4,34.247,35.18,34.649
2020,1,18,5,36.045,35.758,34.703
2020,1,18,6,39.006,37.01,35.528
2020,1,18,7,41.65,38.316,37.07
2020,1,18,8,42.189,37.575,38.179
2020,1,18,9,40.36,37.468,40.843
2020,1,18,10,38.297,37.36,42.628
2020,1,18,11,36.045,36.472,43.656
2020,1,18,12,34.109,35.072,43.534
2020,1,18,13,32.628,34.359,42.912
2020,1,18,14,31.74,33.659,41.776
2020,1,18,15,31.042,33.309,40.938
2020,1,18,16,31.296,33.201,40.18
2020,1,18,17,33.242,34.776,40.627
2020,1,18,18,37.007,40.482,45.184
2020,1,18,19,37.24,41.788,47.889
2020,1,18,20,36.785,41.519,46.645
2020,1,18,21,36.193,40.953,45.211
2020,1,18,22,34.881,39.971,43.453
2020,1,18,23,33.358,38.625,41.235
2020,1,18,24,32.544,36.754,39.829
2020,1,19,1,32.29,35.691,36.637
2020,1,19,2,32.427,34.897,35.095
2020,1,19,3,32.882,34.601,34.257
2020,1,19,4,33.728,34.386,33.797
2020,1,19,5,35.325,34.547,33.756
2020,1,19,6,37.652,34.776,34.243
2020,1,19,7,39.958,35.435,34.987
2020,1,19,8,40.645,35.059,35.244
2020,1,19,9,39.059,35.758,36.867
2020,1,19,10,36.88,35.866,38.246
2020,1,19,11,35.019,35.261,39.274
2020,1,19,12,33.749,34.83,39.518
2020,1,19,13,32.491,34.197,39.504
2020,1,19,14,31.412,33.646,39.477
2020,1,19,15,30.851,33.121,39.139
2020,1,19,16,31.38,33.309,38.95
2020,1,19,17,33.4,34.709,39.815
2020,1,19,18,37.8,40.361,44.765
2020,1,19,19,38.572,41.801,47.795
2020,1,19,20,38.065,41.72,47.429
2020,1,19,21,36.679,40.765,46.239
2020,1,19,22,34.098,38.948,44.102
2020,1,19,23,31.825,36.97,40.721
2020,1,19,24,30.64,35.072,37.719
2020,1,20,1,30.407,33.901,35.379
2020,1,20,2,30.502,33.444,34.473
2020,1,20,3,30.841,33.39,34.013
2020,1,20,4,32.406,33.74,33.716
2020,1,20,5,35.896,34.763,34.122
2020,1,20,6,41.639,37.279,36.177
2020,1,20,7,43.786,40.321,40.708
2020,1,20,8,41.227,39.459,43.616
2020,1,20,9,38.519,38.692,46.402
2020,1,20,10,36.774,38.06,48.498
2020,1,20,11,35.431,37.158,49.904
2020,1,20,12,34.638,36.189,50.499
2020,1,20,13,33.813,35.745,50.608
2020,1,20,14,33.051,35.126,50.648
2020,1,20,15,32.724,34.709,50.229
2020,1,20,16,32.935,34.426,49.674
2020,1,20,17,34.754,35.853,49.309
2020,1,20,18,38.773,42.003,53.542
2020,1,20,19,38.995,43.632,54.787
2020,1,20,20,38.139,43.362,52.785
2020,1,20,21,36.436,42.272,50.702
2020,1,20,22,33.559,39.756,47.091
2020,1,20,23,30.968,37.131,42.547
2020,1,20,24,29.466,34.749,38.99
2020,1,21,1,29.128,33.592,36.218
2020,1,21,2,28.905,33.161,34.865
2020,1,21,3,29.35,33.201,34.013
2020,1,21,4,30.46,33.592,33.716
2020,1,21,5,33.813,34.682,34.122
2020,1,21,6,38.657,37.064,36.069
2020,1,21,7,40.518,40.025,40.884
2020,1,21,8,38.572,38.787,43.643
2020,1,21,9,36.838,38.275,46.429
2020,1,21,10,35.59,37.791,48.579
2020,1,21,11,34.553,36.526,50.499
2020,1,21,12,34.046,35.933,51.838
2020,1,21,13,33.527,35.301,52.203
2020,1,21,14,33.686,34.857,52.325
2020,1,21,15,32.977,34.803,52.217
2020,1,21,16,32.977,34.682,51.108
2020,1,21,17,34.331,35.664,50.107
2020,1,21,18,38.255,41.492,54.381
2020,1,21,19,38.012,43.322,55.882
2020,1,21,20,37.113,42.945,53.705
2020,1,21,21,35.759,41.895,49.647
2020,1,21,22,32.639,39.863,46.239
2020,1,21,23,29.878,37.01,42.128
2020,1,21,24,28.514,34.951,38.111
2020,1,22,1,28.049,33.753,35.799
2020,1,22,2,27.996,33.174,34.649
2020,1,22,3,28.218,33.013,34.108
2020,1,22,4,29.381,33.201,33.662
2020,1,22,5,32.427,34.117,33.905
2020,1,22,6,37.779,36.445,35.961
2020,1,22,7,41.005,39.419,40.464
2020,1,22,8,39.175,38.356,44.224
2020,1,22,9,36.552,37.454,46.009
2020,1,22,10,35.188,36.862,48.079
2020,1,22,11,34.289,35.826,49.499
2020,1,22,12,34.067,35.234,50.31
2020,1,22,13,33.644,34.789,50.121
2020,1,22,14,33.326,34.413,49.945
2020,1,22,15,33.051,34.049,49.472
2020,1,22,16,33.316,33.982,48.592
2020,1,22,17,34.892,35.435,48.403
2020,1,22,18,38.868,40.254,52.988
2020,1,22,19,39.165,41.667,54.624
2020,1,22,20,38.456,41.236,53.164
2020,1,22,21,37.229,40.254,50.337
2020,1,22,22,34.046,38.396,46.821
2020,1,22,23,31.55,35.637,42.655
2020,1,22,24,30.354,33.928,38.977
2020,1,23,1,30.016,33.04,36.448
2020,1,23,2,30.238,32.771,35.258
2020,1,23,3,30.83,32.663,34.744
2020,1,23,4,32.523,32.811,34.216
2020,1,23,5,36.383,33.686,34.5
2020,1,23,6,42.115,35.826,36.258
2020,1,23,7,44.347,38.813,40.911
2020,1,23,8,41.957,37.508,44.048
2020,1,23,9,38.752,37.333,46.848
2020,1,23,10,36.616,36.862,48.958
2020,1,23,11,34.881,35.88,50.094
2020,1,23,12,33.908,35.409,50.77
2020,1,23,13,33.231,34.911,51.446
2020,1,23,14,32.491,34.426,50.445
2020,1,23,15,32.459,34.036,49.796
2020,1,23,16,32.85,33.969,48.876
2020,1,23,17,34.701,34.978,48.565
2020,1,23,18,38.805,40.55,52.393
2020,1,23,19,39.228,42.165,54.435
2020,1,23,20,38.604,41.895,53.191
2020,1,23,21,37.451,41.034,50.702
2020,1,23,22,34.49,38.813,47.227
2020,1,23,23,31.75,36.472,43.277
2020,1,23,24,30.883,34.184,39.153
2020,1,24,1,30.545,32.973,36.786
2020,1,24,2,30.767,32.475,35.339
2020,1,24,3,31.412,32.111,34.919
2020,1,24,4,33.115,32.192,34.527
2020,1,24,5,36.711,32.65,34.676
2020,1,24,6,42.158,34.386,36.651
2020,1,24,7,44.358,37.091,41.465
2020,1,24,8,42.031,36.283,44.102
2020,1,24,9,38.847,35.839,46.834
2020,1,24,10,37.197,35.839,48.728
2020,1,24,11,35.473,35.476,49.904
2020,1,24,12,34.278,34.978,50.269
2020,1,24,13,33.369,34.83,49.958
2020,1,24,14,32.724,34.197,49.688
2020,1,24,15,32.47,33.995,48.958
2020,1,24,16,32.554,33.646,48.173
2020,1,24,17,34.035,34.547,47.984
2020,1,24,18,37.409,39.446,51.933
2020,1,24,19,37.694,40.711,53.11
2020,1,24,20,37.123,40.334,51.121
2020,1,24,21,36.489,39.379,49.269
2020,1,24,22,34.447,38.329,46.523
2020,1,24,23,32.47,36.781,43.048
2020,1,24,24,31.444,34.803,39.396
2020,1,25,1,31.042,33.713,36.948
2020,1,25,2,31.19,33.242,35.379
2020,1,25,3,31.454,32.973,34.446
2020,1,25,4,32.29,32.946,34.243
2020,1,25,5,34.173,33.134,34.284
2020,1,25,6,36.764,34.009,35.001
2020,1,25,7,39.239,34.789,36.461
2020,1,25,8,39.598,34.184,37.408
2020,1,25,9,38.583,34.722,40.086
2020,1,25,10,36.827,35.207,42.074
2020,1,25,11,35.198,34.749,43.304
2020,1,25,12,33.591,34.48,43.413
2020,1,25,13,32.438,34.036,42.831
2020,1,25,14,31.476,33.511,41.844
2020,1,25,15,30.926,33.201,41.032
2020,1,25,16,31.317,33.269,40.207
2020,1,25,17,33.02,34.561,40.289
2020,1,25,18,36.446,39.782,44.265
2020,1,25,19,36.711,40.819,47.335
2020,1,25,20,36.171,40.321,46.645
2020,1,25,21,35.431,39.54,45.279
2020,1,25,22,33.813,38.329,43.453
2020,1,25,23,31.973,37.239,40.978
2020,1,25,24,31.031,35.489,38.422
2020,1,26,1,30.534,34.345,36.218
2020,1,26,2,30.492,33.686,34.622
2020,1,26,3,30.587,33.417,33.919
2020,1,26,4,31.37,33.403,33.567
2020,1,26,5,32.575,33.592,33.418
2020,1,26,6,34.691,34.372,33.959
2020,1,26,7,36.7,34.991,34.527
2020,1,26,8,37.219,34.332,34.717
2020,1,26,9,36.119,34.534,36.434
2020,1,26,10,34.691,34.682,37.827
2020,1,26,11,33.284,34.036,38.72
2020,1,26,12,32.269,33.605,38.977
2020,1,26,13,31.179,33.201,38.99
2020,1,26,14,30.693,32.784,38.787
2020,1,26,15,30.397,32.502,38.72
2020,1,26,16,30.598,32.555,38.76
2020,1,26,17,32.375,33.444,39.991
2020,1,26,18,37.885,38.087,43.778
2020,1,26,19,37.441,39.971,46.943
2020,1,26,20,36.679,39.796,46.618
2020,1,26,21,35.442,38.948,45.793
2020,1,26,22,33.041,37.562,43.9
2020,1,26,23,30.418,35.584,40.721
2020,1,26,24,29.519,34.117,37.462
2020,1,27,1,29.328,33.08,35.46
2020,1,27,2,29.424,32.663,34.392
2020,1,27,3,30.058,32.569,34
2020,1,27,4,31.666,32.703,33.851
2020,1,27,5,35.399,33.551,34.122
2020,1,27,6,41.216,35.92,36.258
2020,1,27,7,43.289,38.962,41.235
2020,1,27,8,40.762,37.858,44.211
2020,1,27,9,37.969,37.306,47.024
2020,1,27,10,36.193,36.727,48.998
2020,1,27,11,34.775,35.96,50.445
2020,1,27,12,34.194,35.247,51.135
2020,1,27,13,33.295,34.964,51.433
2020,1,27,14,32.798,34.776,51.013
2020,1,27,15,32.787,34.534,50.567
2020,1,27,16,32.628,34.332,49.512
2020,1,27,17,34.003,35.099,49.512
2020,1,27,18,37.768,40.254,52.798
2020,1,27,19,38.192,42.057,54.814
2020,1,27,20,37.24,41.559,53.502
2020,1,27,21,35.822,40.294,51.297
2020,1,27,22,32.84,38.221,47.619
2020,1,27,23,30.122,35.637,43.304
2020,1,27,24,28.969,33.309,39.585
2020,1,28,1,28.652,32.354,36.137
2020,1,28,2,28.514,31.923,34.73
2020,1,28,3,29.149,31.681,34.135
2020,1,28,4,30.619,31.802,33.702
2020,1,28,5,34.215,32.461,33.973
2020,1,28,6,39.566,34.184,35.866
2020,1,28,7,41.502,36.337,40.329
2020,1,28,8,38.794,35.584,42.939
2020,1,28,9,36.383,35.355,45.293
2020,1,28,10,35.029,35.624,47.24
2020,1,28,11,34.278,35.261,48.849
2020,1,28,12,33.506,34.978,49.444
2020,1,28,13,33.03,34.964,49.269
2020,1,28,14,32.491,34.44,49.363
2020,1,28,15,32.449,33.053,48.985
2020,1,28,16,32.639,32.851,48.295
